artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
Rita Ora,How To Be Lonely,[Chorus],"Will no one ever show me how to be lonely?
End up on my own almost every night
I must be the only
Feeling like losing you'll show me how to be lonely
Ain't nobody can hold me like the way you hold me
End up on my own almost every night
I must be the only
Feeling like losing you'll show me how to be lonely",[Chorus],"Write the [Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Lights out, city's quiet, but I'm wide awake
Got diamonds on my skin, but I feel no shake
Got money in my pocket, ain't got time to waste
Loving every minute of this lonely state.",797
Rita Ora,How To Be Lonely,[Post-Chorus],"Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh
Feeling like losing you'll show me how to be lonely
See Rita Ora LiveGet tickets as low as $213You might also like",[Post-Chorus],"Write the [Post-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Post-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","The lights are low, your eyes are blue
We're dancing on the roof, feeling brand new
Your hand in mine, a perfect fit
In this love we're tangled, can't be beat, it's lit.",798
Rita Ora,How To Be Lonely,[Verse 2],"(But am I good enough to)
Tell you that I love you more than most?
That you could be the one to take me home?
(But am I good enough to)
To give you everything that you will hold?
In truth, I'm being honest, I don't know",[Verse],"Write the [Verse] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Verse] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Lights low, city glow, lonely nights I know
Empty spaces where your laughter used to flow
Now I'm learning how to love the silence on my own
Turning inward, finding peace, never feeling alone.",799
Rita Ora,How To Be Lonely,[Pre-Chorus],"Been lookin' for a non-material love
Soon as I find it, I'll be fuckin' it up (Break it up)
Like I ain't made a mess here often enough
Not enough, not enough, not enough, not enough, no, no, no",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Shadows linger, secrets shared in the night,
Moonlight paints a hazy silhouette, holding tight.
Empty spaces echo in the silence of this room,
How to be lonely when love's left you in bloom?",800
Rita Ora,How To Be Lonely,[Chorus],"Will no one ever show me how to be lonely?
End up on my own almost every night
I must be the only
Feeling like losing you'll show me how to be lonely",[Chorus],"Write the [Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Baby, you ain't gotta whisper, I hear your heart beatin' loud
Got secrets in the shadows, secrets in the clouds
I'm a siren callin', whisper in your ear
Tonight, forget your troubles, let's disappear.",801
Rita Ora,How To Be Lonely,[Post-Chorus],"Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh
Feeling like losing you'll show me how to be lonely",[Post-Chorus],"Write the [Post-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Post-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","The rhythm's got me feeling so alive,
Lost in the moment, feeling so alive.
Never thought I'd find love like this,
But in your arms, I can't resist.",802
Rita Ora,How To Be Lonely,[Break],"But am I good enough to
Hmm
Yeah, yeah",[Break],"Write the [Break] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Break] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","(Break)
Lights dim low, shadows creep,
Got my wine glass, secrets deep.
Forget the boys, I'm in my zone,
Tonight, I'm dancing on my own.",803
Rita Ora,How To Be Lonely,[Chorus],"Will no one ever show me how to be lonely?
End up on my own almost every night
I must be the only
Feeling like losing you'll show me how to be lonely
Ain't nobody can hold me, I like the way you hold me
End up on my own almost every night
I must be the only
Feeling like losing you'll show me how to be lonely",[Chorus],"Write the [Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Lights out, city's quiet, but I'm wide awake
Got my wine glass, thoughts spinning, gotta fill this empty space
Got my lipstick on, a little touch of red
Tonight, I'll be dancing with my own damn shadow instead.",804
Rita Ora,How To Be Lonely,[Post-Chorus],"Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh (Lonely)
Oh, oh, oh
Feeling like losing you'll show me how to be lonely
Oh, oh, oh, oh, oh (Be lonely)
Oh, oh, oh, oh, oh (Be lonely)
Oh, oh, oh
Feeling like losing you'll show me how to be lonelyEmbed",[Post-Chorus],"Write the [Post-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Post-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","The city lights are blinding, but I don't mind the glow
We're dancing on the roof, bodies close, letting feelings flow
Your whispered promises, like a melody so sweet
In this love we're tangled, hearts skipping like a beat.",805
Sabrina Carpenter,Thumbs,[Verse 1],"Somewhere in the world
There is a father and a mother
And the father is a son, who has a mother
The mother has a daughter
Who gets married to the brother of a mother
And they all just tryna multiply with one another",[Verse],"Write the [Verse] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Lookin' at you got me thinkin' nonsense,
Cartwheels in my stomach when you walk in.
When you got your arms around me, oh, it feels so good.
I had to jump the octave, I think I got an ex, but I forgot him.",806
Sabrina Carpenter,Thumbs,[Pre-Chorus],"'Cause that's just the way of the world
It never ends 'til the end, then you start again
That's just the way of the world
That's just the way of the world",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","My words dissolve like sand, a meaningless blur,
When you're close, my tongue's a silent blur.
Can't explain this feeling, this sudden rush,
It's you and me, a whispered hush.",807
Sabrina Carpenter,Thumbs,[Verse 2],"Somewhere in the world
They think they're working for themselves
They get up every day to go to work for someone else
And somebody works for them
And so, they think they've got it made
But they're all just working to get paid the very same",[Verse],"Write the [Verse] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","In the soft glow of your gaze, my thoughts unravel, a hazy maze.
Your presence sets my stomach in a cartwheel spin, a dizzying win.
In your arms, a sense of peace I can't explain, a melody so sweet.
My words are lost in the symphony you've created, a love so deep and sweet.",808
Sabrina Carpenter,Thumbs,[Chorus],"And so, they keep on twiddlin' them thumbs
Skiddly-dee-dat-dum (Dum, dum, dum, dum)
They gonna keep on twiddlin' them thumbs
Skiddly-dee-dat-dum-dum (Dum, dum, dum, dum)
And so, they keep on twiddlin' them thumbs
Skiddly-dee-dat-dum (Skiddly-dee-dat-dum)
They gonna keep on twiddlin' them thumbs
Skiddly-dee-dat-dum-dum (Dum, dum, dum)
You might also like",[Chorus],"Write the [Chorus] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Oh, your touch sends shivers down my spine,
Can't help but lose my mind.
In your arms, I feel divine,
With you, I'm lost in paradise, fine.",809
Sabrina Carpenter,Thumbs,[Verse 3],"Somewhere in the world
You got a robber and a bank
And the bank robbed the people
So the people rob the bank
And the police came to get him, but they let him get away
'Cause they're all just working to get paid the very same",[Verse],"Write the [Verse] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","The rhythm of your laugh, a melody so sweet,
In your arms, my worries retreat.
You pull me close, a whispered plea,
Our eyes meet, a secret we'll keep.",810
Sabrina Carpenter,Thumbs,[Pre-Chorus],"'Cause that's just the way of the world
It never ends 'til the end, and then you start again
That's just the way of the world
That's just the way of the world",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","My heart's a drum, keeps beatin' in your sway
Butterflies flutter, can't help but stay
Your gaze so close, my senses in haze
Lost in your touch, in this sweet daze.",811
Sabrina Carpenter,Thumbs,[Chorus],"And so, they keep on twiddlin' them thumbs
Skiddly-dee-dat-dum (Skiddly-dee-dat-dum)
They gonna keep on twiddlin' them thumbs
Skiddly-dee-dat-dum-dum (Dum, dum, dum, dum)
And so, they keep on twiddlin' them thumbs
Skiddly-dee-dat-dum (Skiddly-dee-dat-dum)
They gonna keep on twiddlin' them thumbs
Skiddly-dee-dat-dum-dum (Dum, dum, dum)",[Chorus],"Write the [Chorus] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","In whispers soft, I hear your name
A melody that plays in my frame
Your touch like fire, burning in my soul
With you, I'm lost in this sweet control.",812
Sabrina Carpenter,Thumbs,[Bridge],"Don't believe everything that you hear
Let it go through your left and right ear
Don't just march to the beat of that drum
Don't be one of them people just twiddlin' them thumbs",[Bridge],"Write the [Bridge] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Thumbs"" in the style of ""Sabrina Carpenter"". Generate only 4 sentences.","The rhythm shifts, a gentle sway,
Memories unravel in a hazy gray.
Words dissolve like whispers in the breeze,
I'm lost in the echo of your silent pleas.",813
