artist,song,tag,content,tag_2
Tones And I,Never Seen the Rain,[Verse 1],"All your life now
You couldn't be mad about it
You've been sailing, sailing‚ ooh
You couldn't be sad about it
And it's been all this time
And you haven't lived without it
You are shining‚ shining‚ it seems though
That your life, you've found it",[Verse ]
Tones And I,Never Seen the Rain,[Verse 2],"It's a cold dark night and
No one's tryin' to find ya
You're just coasting, coasting by
'Cause nothing seems to mind ya",[Verse ]
Tones And I,Never Seen the Rain,[Chorus],"No, but you never
No, you never seen the rain
No, but you never, no, you never seen the rain
And it gets you down
But that's okay
You've been pushed 'round
You feel the pain
And when you fall
Just lean on me
'Cause you've never known
Never seen
Never smelt
Never felt
The rain, rain
Never felt the rain, rain, rain",[Chorus]
Tones And I,Never Seen the Rain,[Outro],"And it gets you down
But that's okay
You've been pushed 'round
You feel the pain
And when you fall
Just lean on me
'Cause you've never known
Never seen
Never smelt
Never felt
The rain, rain
Never felt the rain, rain, rain",[Outro]
Tones And I,Never Seen the Rain,[Chorus],"No, but you never
No‚ you never seen the rain
No, but you never, no‚ you never seen the rain
And it gets you down
But that's okay
You've been pushed 'round
You feel the pain
And when you fall
Just lean on me
'Cause you've never known
Never seen
Never smelt
Never felt
The rain, rain
Never felt the rain, rain, rain
You might also like",[Chorus]
Tones And I,The Kids Are Coming,[Outro],"The kids are coming
The kids are gunning
The kids are running
The kids are coming
The kids are coming for you",[Outro]
Tones And I,The Kids Are Coming,[Spoken Interlude],"This never would've happened when I was a boy
You kids these days and your millennium items
And your card games
And your loud music
And your hula hoops
And your hopscotch
And your dungarees
And your lollipops
And your Sony PlayStations and your",[Spoken Interlude]
Tones And I,The Kids Are Coming,[Verse 1],"No one wants to listen to the kids these days
Yeah, the fibs these days, yeah
They say that we're all the same
But they're the ones to blame
Speaking of the young as if we killed someone
But we don't need your guns
We're all too busy on the run
Tryna be someone",[Verse ]
Tones And I,The Kids Are Coming,[Bridge],"Now you've gone and done it and we locked you in the basement
Marching through the streets is not the only way to change things
Now you've gone and done it and we locked you in the basement
Marching through the streets is not the only way to change things",[Bridge]
Tones And I,The Kids Are Coming,[Chorus],"The kids are coming
The kids are gunning
The kids are running
The kids are coming

The kids are coming
The kids are gunning
The kids are running
The kids are coming for you",[Chorus]
Tones And I,The Kids Are Coming,[Chorus],"The kids are coming
The kids are gunning
The kids are running
The kids are coming

The kids are coming
The kids are gunning
The kids are running
The kids are coming for you",[Chorus]
Tones And I,Ur So FuckInG cOoL,[Chorus],"'Cause you're so fucking cool
You're just way too fucking cool
'Cause you're so fucking cool
Walk into a party, feelin' out of place
Everyone's too cool, everyone's too fake (You're just way too fucking cool)
Walk into a party, feelin' out of place
'Cause you're so fucking cool",[Chorus]
Tones And I,Ur So FuckInG cOoL,[Chorus],"'Cause you're so fucking cool
You're just way too fucking cool
'Cause you're so fucking cool
Walk into a party, feelin' out of place
Everyone's too cool, everyone's too fake (You're just way too fucking cool)
Walk into a party, feelin' out of place
'Cause you're so fucking cool",[Chorus]
Tones And I,Ur So FuckInG cOoL,[Chorus],"'Cause you're so fucking cool
You're just way too fucking cool",[Chorus]
Tones And I,Ur So FuckInG cOoL,[Bridge],"Where have all my friends gone?
I seem to have lost them on my way
And now, their spots are filled with Ken dolls
That tell me that I have got to stay",[Bridge]
Tones And I,Ur So FuckInG cOoL,[Pre-Chorus],"Walk into a party, feelin' out of place
Everyone's too cool, everyone's too fake
I try to start a conversation, but I can't seem to relate
Yo, I'm about to get an Uber",[Pre-Chorus]
Tones And I,Ur So FuckInG cOoL,[Pre-Chorus],"Walk into a party, feelin' out of place
Everyone's too cool, everyone's too fake
I try to start a conversation, but I can't seem to relate",[Pre-Chorus]
Tones And I,Ur So FuckInG cOoL,[Verse 2],"And I don't really care if you're king
And I don't really care for gold things
You'll be pointing at some girls and saying, ""Yeah, we had a fling""
But you're not fooling me
You're just a puppet on a string
Just a puppet on a string, oh
And they say, ""Don't you worry, I'm the one""
Then the very next day, they said they're done
And I don't want to listen to the shit you've spun
No, I don't want to listen to the shit you've spun
You might also like",[Verse ]
Tove Lo,Cool Girl,[Verse 1],"You can run free, I won't hold it against ya
You do your thing, never wanted a future
Fuck if I knew how to put it romantic
Speaking my truth, there's no need to panic",[Verse ]
Tove Lo,Cool Girl,[Outro],"I'm a cool girl, I'm a, I'm a cool girl (Too cool for you)
I'm a cool girl, I'm a, I'm a, I'm a, I'm a
I'm a, I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy",[Outro]
Tove Lo,Cool Girl,[Pre-Chorus],"No, let's not put a label on it
Let's keep it fun
We don't put a label on it
So we can run free, yeah
I wanna be free like you",[Pre-Chorus]
Tove Lo,Cool Girl,[Chorus],"I'm a, I'm a
I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy
I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy",[Chorus]
Tove Lo,Cool Girl,[Verse 2],"Rules you don't like, but you still wanna keep 'em (Ah)
Said you were fine so for whatever reason
Sure we can chill, try and keep it platonic (Oh, yeah)
Now you can't tell if I'm really ironic
You might also like",[Verse ]
Tove Lo,Cool Girl,[Chorus],"I'm a
I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy (Boy)
I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy",[Chorus]
Tove Lo,Cool Girl,[Chorus],"I'm a, I'm a
I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy (Uh)
I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy
I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy
I'm a cool girl, I'm a, I'm a cool girl
Ice cold, I roll my eyes at you, boy",[Chorus]
Tove Lo,Glad He’s Gone,[Post-Chorus],"He's gone, he's gone
You're better off, I'm glad that he's gone",[Post-Chorus]
Tove Lo,Glad He’s Gone,[Bridge],"You and me under each other's wing
But he spoiled everything
Bitch, I love you, he never loved you
He never loved you, my baby...",[Bridge]
Tove Lo,Glad He’s Gone,[Post-Chorus],"He's gone, he's gone (He's gone)
You're better off, I'm glad that he's gone
He's gone, he's gone
You're better off, I'm glad that he's gone",[Post-Chorus]
Tove Lo,Glad He’s Gone,[Chorus],"Never no tears for that sucker
Only one dick, that's a bummer
Dancing all night, get guys' numbers
(You're better off, I'm glad that he's gone, he's gone)
Baby, no tears for that sucker
But never go dry this whole summer
Wanna get over, get under
(You're better off, I'm glad that he's gone)",[Chorus]
Tove Lo,Glad He’s Gone,[Post-Chorus],"He's gone, he's gone
You're better off, I'm glad that he's gone",[Post-Chorus]
Tove Lo,Glad He’s Gone,[Verse 2],"Bitch, I love you, he never loved you
He never saw the pretty things in you that I do
I miss your madness, you're kinda ratchet
We used to go out every night, get into bad shit
You and me under each other's wing
We were free 'til he spoiled everything
Cover the basics, it's pretty easy
He's a bitch with some expectations",[Verse ]
Tove Lo,Glad He’s Gone,[Chorus],"Never no tears for that sucker (No, no)
Only one dick, that's a bummer
Dancing all night, get guys' numbers
(You're better off, I'm glad that he's gone)
Baby, no tears for that sucker
But never go dry this whole summer
Wanna get over, get under (We get under)
(You're better off, I'm glad that he's gone)",[Chorus]
Tove Lo,Glad He’s Gone,[Verse 1],"I got a girlfriend, she's got a boyfriend
She calls me crying every day 'cause they got problems
He likes complaining, she's compromising
Coming to me for real advice when he just playing
I can tell she loves him way too deep
He loves being fucking hard to please
Cover the basics, it's pretty easy
He's a bitch with some expectations",[Verse ]
Tove Lo,Glad He’s Gone,[Pre-Chorus],"Did you go down on his birthday? (Yup)
Did you let him leave a necklace? (Yup)
Or did you show him all your crazy? (No)
Blow him up on the weekends? (Mmm)
Did you give in to his ego
Just to give a little confidence?
I think you know it's time to let go
(You're better off, I'm glad that he's gone)
My baby...
You might also like",[Pre-Chorus]
Tove Lo,Habits (Stay High),[Verse 2],"Pick up daddies at the playground, how I spend my day time
Loosen up their frown, make 'em feel alive
I make it fast and greasy, I'm numb and way too easy
You might also like",[Verse ]
Tove Lo,Habits (Stay High),[Outro],Oh-oh,[Outro]
Tove Lo,Habits (Stay High),[Chorus],"You're gone and I gotta stay
High all the time to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High all the time to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze
Tryna forget you, babe, I fall back down
Gotta stay high all my life, to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh",[Chorus]
Tove Lo,Habits (Stay High),[Verse 1],"I eat my dinner in my bathtub, then I go to sex clubs
Watchin' freaky people gettin' it on
It doesn't make me nervous, if anything, I'm restless
Yeah, I've been around and I've seen it all
I get home, I got the munchies, binge on all my Twinkies
Throw up in the tub, then I go to sleep
And I drank up all my money, dazed and kinda lonely",[Verse ]
Tove Lo,Habits (Stay High),[Intro],"Oh-oh, oh-oh, oh-oh",[Intro]
Tove Lo,Habits (Stay High),[Chorus],"You're gone and I gotta stay
High all the time to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High all the time to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze
Tryna forget you, babe, I fall back down
Gotta stay high all my life to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh",[Chorus]
Tove Lo,Habits (Stay High),[Bridge],"Stayin' in my play pretend, where the fun ain't got no end, oh
Can't go home alone again, need someone to numb the pain, oh
Stayin' in my play pretend, where the fun ain't got no end, oh-oh
Can't go home alone again, need someone to numb the pain",[Bridge]
Tove Lo,Habits (Stay High),[Chorus],"You're gone and I gotta stay
High all the time to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High all the time to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze
Tryna forget you, babe, I fall back down
Gotta stay high all my life to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh",[Chorus]
Tove Lo,Habits (Stay High) [Hippie Sabotage Remix],[Pre-Chorus],"Stayin' in my play pretend
Where the fun ain't got no end, uh, oh-oh
Can't go home alone again
Need someone to numb the pain",[Pre-Chorus]
Tove Lo,Habits (Stay High) [Hippie Sabotage Remix],[Refrain],"Stayin' in my play pretend
Where the fun ain't got no end
Stayin' in my play pretend
Where the fun ain't got no end
Stayin' in my play pretend
Where the fun ain't got no end
Oh, ooh
Can't go home alone again
Need someone to numb the pain
Can't go home alone again
Need someone to numb the pain
Can't go home alone again
Need someone to numb the pain
Oh, ooh
You might also like",[Refrain]
Tove Lo,Habits (Stay High) [Hippie Sabotage Remix],[Bridge],"Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh",[Bridge]
Tove Lo,Habits (Stay High) [Hippie Sabotage Remix],[Chorus],"You're gone and I gotta stay high
All the time, to k-, high, to k-
High all the time, to k-, high, to k-
High all the time
To keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High all the time, to k-, high, to k-
High all the time, to k-, high, to k-
High all the time
To keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh",[Chorus]
Tove Lo,Habits (Stay High) [Hippie Sabotage Remix],[Outro],"Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh",[Outro]
Tove Lo,Habits (Stay High) [Hippie Sabotage Remix],[Refrain],"Stayin' in my play pretend
Where the fun ain't got no end
Stayin' in my play pretend
Where the fun ain't got no end
Stayin' in my play pretend
Where the fun ain't got no end
Oh, ooh
Can't go home alone again
Need someone to numb the pain
Can't go home alone again
Need someone to numb the pain
Can't go home alone again
Need someone to numb the pain
Oh, ooh",[Refrain]
Tove Lo,Habits (Stay High) [Hippie Sabotage Remix],[Chorus],"You're gone and I gotta stay high
All the time, to k-, high, to k-
High all the time, to k-, high, to k-
High all the time
To keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High all the time, to k-, high, to k-
High all the time, to k-, high, to k-
High all the time
To keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh",[Chorus]
Tove Lo,Moments,[Chorus],"I, I'm not the prettiest you've ever seen
But I have my moments, I have my moments
Not the flawless one, I've never been
But I have my moments, I have my moments
I can get a little drunk, I get into all the don'ts
But on good days, I am charming as fuck
I can get a little drunk, I get into all the don'ts
But on good days, I am charming as fuck",[Chorus]
Tove Lo,Moments,[Verse 1],"I grew up with a lot of green
Nice things 'round me
I was safe, I was fine
Grew up with a lot of dreams
Plans who to be
None of them, none were mine",[Verse ]
Tove Lo,Moments,[Verse 2],"I can't be the perfect one
But I'll make you come
And I'm locked in your mind
You can say I don't belong
That I'm so wrong
I can tell, tell you lie
You might also like",[Verse ]
